ITAX,EINTEXP,EXTRA,ELNATR,STNAME,INTINC,NETINC,NONIX,NIM,YEAR,ITAXR,IGLSEC,NONII,ID
688809,839454,0,1580445,Arizona,4229005,1192114,2074211,3389551,2002,1877550,3375,2142655,CB_2002_AZ
3348578,4557301,-108942,1521062,California,20043254,5657487,12993238,15485953,2002,8981854,133152,8010202,CB_2002_CA
327231,650920,200,136560,Colorado,2710081,748547,1439510,2059162,2002,1056804,18774,573709,CB_2002_CO
23633,65843,36,5989,Connecticut,192600,42838,160824,126757,2002,62190,4245,102246,CB_2002_CT
4357,5765,0,804,District Of Columbia,28870,7240,15404,23105,2002,11597,0,4700,CB_2002_DC
2574589,4044606,0,4608483,Delaware,10839941,4452934,12637582,6795335,2002,7028390,-867,17479120,CB_2002_DE
264334,1257338,-201,216035,Florida,3815653,617670,2225713,2558315,2002,861304,20901,744735,CB_2002_FL
0,876,0,1035,Federated States of Micronesia,4157,-136,3060,3281,2002,-136,0,678,CB_2002_FM
985321,3110808,8064,741052,Georgia,8999669,2420043,5990311,5888860,2002,3194609,202691,4037113,CB_2002_GA
1450,7804,0,5151,Guam,42072,5188,36392,34268,2002,6021,617,13296,CB_2002_GU
175262,302248,0,44235,Hawaii,1212633,303057,775088,910385,2002,481418,-3099,390356,CB_2002_HI
205111,1062000,-19,95350,Iowa,2725878,626212,1569915,1663878,2002,799536,31806,800923,CB_2002_IA
16841,50761,0,10987,Idaho,184895,34371,109977,134134,2002,50704,508,37534,CB_2002_ID
2087886,8637087,-11415,2675534,Illinois,22323678,4988666,12576241,13686591,2002,6626055,461913,8191240,CB_2002_IL
689991,2118697,363,369443,Indiana,6035531,1395869,3238407,3916834,2002,2042407,43090,1733424,CB_2002_IN
148138,804044,336,138805,Kansas,2231247,444690,1178230,1427209,2002,570915,21577,460747,CB_2002_KS
195981,1094307,0,245611,Kentucky,2852846,513943,1488076,1758529,2002,687396,22528,662544,CB_2002_KY
264318,737565,29,153746,Louisiana,2590133,583939,1447621,1852568,2002,842865,5363,591664,CB_2002_LA
842710,1579245,-3827,81559,Massachusetts,4149947,1580882,5216829,2570702,2002,2323744,103675,5051430,CB_2002_MA
271141,891993,333,125564,Maryland,2655304,617463,1626600,1763311,2002,791979,96292,780832,CB_2002_MD
183940,500187,0,52251,Maine,1500802,372940,697999,1000615,2002,549428,7452,299063,CB_2002_ME
1080789,2799028,-3476,719320,Michigan,7740251,2021368,4394976,4941223,2002,2870520,235113,3043593,CB_2002_MI
808028,1681314,353,227555,Minnesota,6023250,1740332,3201451,4341936,2002,2512598,35409,1599668,CB_2002_MN
331848,1373008,9,191134,Missouri,3900002,821853,2157289,2526994,2002,1127070,26622,948499,CB_2002_MO
198185,746679,-1300,115225,Mississippi,2201308,466923,1167935,1454629,2002,644687,21721,473218,CB_2002_MS
70834,252191,-39,36378,Montana,801941,167908,422815,549750,2002,233037,5744,142480,CB_2002_MT
5712547,15266875,9780,4084664,North Carolina,46493590,13030143,29306355,31226715,2002,17580342,1152568,19744646,CB_2002_NC
147199,339554,0,100282,North Dakota,1079695,314113,664845,740141,2002,452876,8436,477862,CB_2002_ND
152348,693129,-1375,162514,Nebraska,1930767,401216,1339362,1237638,2002,543771,11168,808009,CB_2002_NE
76136,716110,0,1145303,New Hampshire,1922072,192636,1804429,1205962,2002,267887,885,2011657,CB_2002_NH
494161,1220481,0,154300,New Jersey,3699327,1059955,2006360,2478846,2002,1488660,65456,1170472,CB_2002_NJ
69235,245921,-57,48125,New Mexico,863203,187249,554475,617282,2002,238609,17932,223927,CB_2002_NM
1092598,556649,0,598991,Nevada,2700233,1972055,2517177,2143584,2002,3058603,6050,4031187,CB_2002_NV
6263382,25865013,-42135,11586776,New York,65324620,11014421,46486402,39459607,2002,15533433,1786506,34147004,CB_2002_NY
4362813,9843822,-37213,3581763,Ohio,29375819,8491792,17756173,19531996,2002,11880630,1011187,13686570,CB_2002_OH
194415,916921,21,145844,Oklahoma,2584451,566369,1369500,1667531,2002,691928,68835,539740,CB_2002_OK
195171,315935,-99,85530,Oregon,1114173,368346,406020,798238,2002,563676,-60,256988,CB_2002_OR
133056,1734184,1081,376993,Other Areas,3779006,724573,1402520,2044822,2002,788491,68057,523182,CB_2002_OT
1132387,3087409,454,685595,Pennsylvania,8590132,2621755,6055971,5502723,2002,3588409,165269,4827252,CB_2002_PA
2417,10084,0,6624,Pacific Islands,52763,6273,43024,42679,2002,8073,617,15042,CB_2002_PI
130639,1722805,1081,369948,Puerto Rico,3719703,719308,1353113,1996898,2002,781447,67419,507610,CB_2002_PR
1091787,3487150,138000,2994728,Rhode Island,10908923,2262441,6375336,7421773,2002,3203939,12289,5152230,CB_2002_RI
165935,506867,198,96860,South Carolina,1535565,330313,770948,1028698,2002,490171,5879,329280,CB_2002_SC
1061733,1226870,40,2976452,South Dakota,6716851,1902737,5265373,5489981,2002,2936002,28428,5687846,CB_2002_SD
734409,1880310,-1000,440927,Tennessee,5873663,1620496,5231345,3993353,2002,2308440,47471,3987348,CB_2002_TN
736023,2233204,-15320,433605,Texas,8192932,1944810,5410453,5959728,2002,2558911,137238,2443244,CB_2002_TX
43645508,118980997,-69284,47795440,United States,353375186,88714569,232172477,234394185,2002,126037694,6391661,171611410,CB_2002_US
43778564,120715181,-68203,48172433,United States & Other Areas,357154192,89439142,233574997,236439007,2002,126826185,6459718,172134592,CB_2002_USA
1327919,2090744,0,1866010,Utah,7744687,2283769,4237620,5653943,2002,3432615,179073,3882302,CB_2002_UT
878488,1876638,3,1059241,Virginia,5435799,1599611,5463035,3559161,2002,2408920,69176,5372035,CB_2002_VA
0,1295,0,421,Virgin Islands Of The U.S.,6540,-1008,6383,5245,2002,-1029,21,530,CB_2002_VI
36412,93925,134,7565,Vermont,341316,83134,199176,247391,2002,108350,11062,67700,CB_2002_VT
114208,487976,-791,110874,Washington,1494889,267267,756108,1006913,2002,379776,2490,239850,CB_2002_WA
384657,1606043,16,257325,Wisconsin,4454513,1012203,2057076,2848470,2002,1390529,6315,856457,CB_2002_WI
88693,415141,0,51486,West Virginia,1070691,202375,483750,655550,2002,293590,-2522,173276,CB_2002_WV
37000,97365,0,23940,Wyoming,414209,125976,190918,316844,2002,158402,4574,56416,CB_2002_WY
0,0,0,0,Palau,0,0,0,0,2002,0,0,0,SI_2002_
746,4963,0,683,Alaska,20209,4546,12552,15246,2002,4907,385,2896,SI_2002_AK
3724,77216,0,4482,Alabama,144173,20408,96075,66957,2002,2907,21225,36507,SI_2002_AL
18044,95097,0,11626,Arkansas,211499,39638,111382,116402,2002,49699,7983,56305,SI_2002_AR
0,0,0,0,American Samoa,0,0,0,0,2002,0,0,0,SI_2002_AS
6455,8267,0,60,Arizona,22779,11106,59975,14512,2002,14897,2664,60420,SI_2002_AZ
3138119,8210000,34455,675173,California,19203075,5228277,6987121,10993075,2002,5613839,2718102,2283058,SI_2002_CA
8400,60454,0,2982,Colorado,140812,14317,112966,80358,2002,-6743,29460,28847,SI_2002_CO
230239,1078339,0,123751,Connecticut,2685590,475445,1315506,1607251,2002,689651,16033,521657,SI_2002_CT
353,7452,0,0,District Of Columbia,12860,-281,9278,5408,2002,-873,945,2997,SI_2002_DC
448599,856156,703,124904,Delaware,2209885,742398,447696,1353729,2002,1076974,113320,295845,SI_2002_DE
128513,720594,0,44681,Florida,1527970,252756,655765,807376,2002,307711,73558,200781,SI_2002_FL
0,0,0,0,Federated States of Micronesia,0,0,0,0,2002,0,0,0,SI_2002_FM
2693,203928,-4620,36310,Georgia,361310,2376,278510,157382,2002,-71321,81010,86117,SI_2002_GA
210,1141,0,833,Guam,6980,327,5808,5839,2002,452,85,1254,SI_2002_GU
35906,170289,0,9997,Hawaii,379430,70416,159426,209141,2002,103108,3214,63390,SI_2002_HI
25247,131692,0,13649,Iowa,297536,54373,119159,165844,2002,75970,3650,42934,SI_2002_IA
3974,20177,0,1303,Idaho,52211,5972,34686,32034,2002,7196,2750,11151,SI_2002_ID
25343,1255070,-338,158280,Illinois,2441404,58072,1247739,1186334,2002,-201698,285451,17987,SI_2002_IL
36244,410918,-2531,55755,Indiana,837831,120518,448110,426913,2002,42486,116807,119438,SI_2002_IN
77008,458133,0,2627,Kansas,723916,126608,139771,265783,2002,169609,34007,46224,SI_2002_KS
13195,89323,77,6788,Kentucky,185065,26870,77315,95742,2002,32912,7076,21273,SI_2002_KY
22344,141707,0,1956,Louisiana,295387,44107,114646,153680,2002,63972,2479,26894,SI_2002_LA
324222,1629450,-895,58932,Massachusetts,3869166,600546,1664962,2239716,2002,866962,58701,351138,SI_2002_MA
29830,265639,49,9209,Maryland,521103,73338,221114,255464,2002,76784,26335,51643,SI_2002_MD
28150,212204,0,18095,Maine,514780,55143,243035,302576,2002,96434,-13141,54988,SI_2002_ME
85144,405832,-46,41461,Michigan,746277,151372,383196,340445,2002,29425,207137,113637,SI_2002_MI
18882,90073,195,5780,Minnesota,196155,35612,86384,106082,2002,37294,17005,23377,SI_2002_MN
25142,145175,0,9168,Missouri,316379,46920,185118,171204,2002,35855,36207,58937,SI_2002_MO
1136,30196,0,1361,Mississippi,55759,931,51023,25563,2002,-5995,8062,20826,SI_2002_MS
1823,12958,0,830,Montana,24218,3259,15279,11260,2002,2391,2691,7240,SI_2002_MT
27521,157695,-5,7376,North Carolina,358769,57430,142115,201074,2002,83953,1003,32370,SI_2002_NC
8156,23486,0,1572,North Dakota,60730,13152,30249,37244,2002,19948,1360,14526,SI_2002_ND
57395,438180,0,37693,Nebraska,943201,137806,439983,505021,2002,119820,75381,92475,SI_2002_NE
82754,196781,248,15204,New Hampshire,601867,147317,278002,405086,2002,220344,9479,108464,SI_2002_NH
311579,1413903,0,47363,New Jersey,2805904,523777,1067142,1392001,2002,817893,17463,540397,SI_2002_NJ
12665,58000,0,2807,New Mexico,134234,21818,69575,76234,2002,24331,10152,20479,SI_2002_NM
7271,23610,0,4907,Nevada,65343,12199,62977,41733,2002,9504,9966,35655,SI_2002_NV
1036540,3378808,11267,57926,New York,7334702,1894170,2330143,3955894,2002,2612141,307302,1044316,SI_2002_NY
177973,1361312,-593,91389,Ohio,2590714,368793,1116722,1229402,2002,394892,152467,373601,SI_2002_OH
1596,214003,0,24551,Oklahoma,516702,224710,180129,302699,2002,205812,20494,107793,SI_2002_OK
13778,72765,0,2003,Oregon,175928,25049,84930,103163,2002,34948,3879,18718,SI_2002_OR
210,1141,0,833,Other Areas,6980,327,5808,5839,2002,452,85,1254,SI_2002_OT
369185,2457956,7001,235137,Pennsylvania,5578388,903732,2607707,3120432,2002,1128648,137268,851060,SI_2002_PA
210,1141,0,833,Pacific Islands,6980,327,5808,5839,2002,452,85,1254,SI_2002_PI
0,0,0,0,Puerto Rico,0,0,0,0,2002,0,0,0,SI_2002_PR
9359,50484,0,898,Rhode Island,132014,28093,80296,81530,2002,22297,15155,21961,SI_2002_RI
44994,206126,0,15165,South Carolina,453238,81767,178557,247112,2002,106617,20144,53227,SI_2002_SC
4376,27952,729,11416,South Dakota,75000,9852,49965,47048,2002,11626,1873,25959,SI_2002_SD
28981,127171,0,11625,Tennessee,310032,64845,138232,182861,2002,85059,8767,52055,SI_2002_TN
204808,1271505,0,234421,Texas,3245361,937427,1490232,1973856,2002,951281,190954,702078,SI_2002_TX
7977357,32055163,19319,3300514,United States,72012382,15243839,30109706,39957219,2002,17624613,5577264,11077613,SI_2002_US
7977567,32056304,19319,3301347,United States & Other Areas,72019362,15244166,30115514,39963058,2002,17625065,5577349,11078867,SI_2002_USA
9900,36835,0,2773,Utah,82115,23488,53413,45280,2002,25086,8302,35992,SI_2002_UT
375309,1946043,-31692,917741,Virginia,4134355,589657,2171479,2188312,2002,543307,453351,1444215,SI_2002_VA
0,0,0,0,Virgin Islands Of The U.S.,0,0,0,0,2002,0,0,0,SI_2002_VI
2444,26783,0,1231,Vermont,69767,8125,37839,42984,2002,11544,-975,7630,SI_2002_VT
301781,1135482,0,119463,Washington,2912813,621041,1399811,1777331,2002,794735,128087,536678,SI_2002_WA
143656,602038,5315,37153,Wisconsin,1353746,273956,790208,751708,2002,270354,141943,346006,SI_2002_WI
4680,27906,0,742,West Virginia,60867,7892,23493,32961,2002,12239,333,3513,SI_2002_WV
1181,9037,0,115,Wyoming,19813,2700,8718,10776,2002,3881,0,1938,SI_2002_WY
0,0,0,0,Palau,0,0,0,0,2001,0,0,0,CB_2001_
41996,119612,0,10275,Alaska,398125,55226,247528,278513,2001,93516,3706,72806,CB_2001_AK
1054357,6382094,-712,728363,Alabama,13116562,2273860,5133035,6734468,2001,3257270,71659,2384201,CB_2001_AL
97554,945356,129,118545,Arkansas,1909185,260326,800379,963829,2001,350475,7276,305570,CB_2001_AR
161,1999,0,254,American Samoa,6028,313,3693,4029,2001,474,0,392,CB_2001_AS
381832,1353658,245,1814222,Arizona,4266504,505857,2354919,2912846,2001,832372,55072,2088667,CB_2001_AZ
2700309,7544332,13026,1421943,California,20659503,5127904,12584249,13115168,2001,7457975,357212,8349005,CB_2001_CA
355387,1142056,0,177152,Colorado,3291555,767629,1686754,2149499,2001,1015617,107399,730022,CB_2001_CO
19773,97214,0,17923,Connecticut,220430,34156,153512,123216,2001,51722,2207,99941,CB_2001_CT
3830,7880,0,779,District Of Columbia,28238,4723,14648,20358,2001,8364,189,3433,CB_2001_DC
2380844,5895552,5174,4672210,Delaware,11876390,3931307,12943519,5980838,2001,6122835,184142,17757726,CB_2001_DE
225564,1796585,103,196181,Florida,3996784,499614,2003707,2200199,2001,702219,22856,701912,CB_2001_FL
0,1461,0,52,Federated States of Micronesia,5318,1256,3226,3857,2001,1256,0,677,CB_2001_FM
1376338,5249191,5811,869500,Georgia,11637762,2592366,5928172,6388571,2001,3845938,116955,4255039,CB_2001_GA
25,18319,0,4146,Guam,55618,7879,37955,37299,2001,7842,62,12644,CB_2001_GU
85605,490239,0,85243,Hawaii,1119389,174840,704967,629150,2001,213759,46686,374819,CB_2001_HI
177280,1516042,70,90985,Iowa,3013479,519393,1526965,1497437,2001,664148,32455,784661,CB_2001_IA
12580,78243,0,9792,Idaho,194795,26508,98133,116552,2001,38473,615,29845,CB_2001_ID
1761308,13334259,-15288,2211801,Illinois,25480843,4160554,10659609,12146584,2001,5592912,344234,6317720,CB_2001_IL
581080,3362057,-682,537209,Indiana,7110056,1165376,3846027,3747999,2001,1716902,30236,2352137,CB_2001_IN
146808,1158054,5019,126501,Kansas,2514699,414920,1098319,1356645,2001,546246,10456,414422,CB_2001_KS
241024,1781403,1732,238069,Kentucky,3681623,575895,1542795,1900220,2001,788530,26662,669174,CB_2001_KY
230175,1213201,268,171423,Louisiana,2925185,503210,1386041,1711983,2001,726699,6413,572180,CB_2001_LA
694314,2843998,-1941,116164,Massachusetts,5614246,1501139,5349509,2770248,2001,2131190,66204,4826605,CB_2001_MA
157077,1357244,-1160,87335,Maryland,3072128,386147,1455961,1714884,2001,526646,17741,355058,CB_2001_MD
50839,247422,-2169,17866,Maine,543855,99816,252932,296433,2001,153474,-650,127839,CB_2001_ME
771044,4837685,-8938,727649,Michigan,10049642,1496175,4650105,5211957,2001,2140597,135560,2306392,CB_2001_MI
689284,2876065,1663,244510,Minnesota,6805020,1483530,3215789,3928955,2001,2143379,27772,1674722,CB_2001_MN
332860,2115085,-786,180133,Missouri,4498564,759511,2020425,2383479,2001,1061764,31393,878843,CB_2001_MO
174349,1174209,883,99338,Mississippi,2474055,400149,1083290,1299846,2001,558739,14876,441521,CB_2001_MS
73119,393732,0,29256,Montana,942507,172072,435180,548775,2001,237459,7730,153120,CB_2001_MT
4599161,24531424,3000,5152833,North Carolina,53583752,10020192,28517086,29052328,2001,13935940,680411,18553531,CB_2001_NC
132352,575666,0,137752,North Dakota,1367353,276094,719441,791687,2001,403981,4465,469487,CB_2001_ND
117781,1043644,416,202035,Nebraska,2220773,311454,1234711,1177129,2001,410495,18324,670112,CB_2001_NE
124347,1037864,173,1818880,New Hampshire,3463789,201202,2362882,2425925,2001,319105,6271,2074942,CB_2001_NH
417667,2109331,359,117754,New Jersey,4215468,896982,1687224,2106137,2001,1264752,49538,963593,CB_2001_NJ
55833,383350,59,57116,New Mexico,980425,138861,553361,597075,2001,152055,42580,165457,CB_2001_NM
1096913,1095238,-616,130868,Nevada,3843672,1937593,2637529,2748434,2001,3032048,3074,3052012,CB_2001_NV
5952921,38061096,105986,5894301,New York,70994166,11050760,41959611,32933071,2001,15708327,1189368,30629168,CB_2001_NY
2354564,14135494,-32033,5365120,Ohio,30927934,4794342,16434216,16792440,2001,6720842,460098,11727735,CB_2001_OH
172533,1424020,248,162991,Oklahoma,3054095,484508,1425308,1630075,2001,618735,38058,576959,CB_2001_OK
165662,593856,0,31341,Oregon,1251194,234947,406490,657338,2001,398180,2428,178663,CB_2001_OR
144635,2062784,-8725,368561,Other Areas,3950471,624542,1266490,1887687,2001,738723,39179,486087,CB_2001_OT
1265422,5251996,-3956,1224781,Pennsylvania,11214920,2645897,6432313,5962924,2001,3732312,182963,5426482,CB_2001_PA
186,21779,0,4452,Pacific Islands,66964,9448,44874,45185,2001,9572,62,13713,CB_2001_PI
144439,2039043,-8725,363904,Puerto Rico,3876456,614503,1216786,1837413,2001,728550,39117,471827,CB_2001_PR
1230267,6348604,-276749,2538897,Rhode Island,14629697,1966271,7530890,8281093,2001,3737847,-264560,5526541,CB_2001_RI
148500,813002,-1931,78095,South Carolina,1767624,289596,731134,954622,2001,433914,6113,288521,CB_2001_SC
675578,1430853,365,1248826,South Dakota,4056275,1235426,3393391,2625419,2001,1885068,25571,3901866,CB_2001_SD
654912,3051925,-10944,373961,Tennessee,6678904,1293612,4651219,3626979,2001,1933047,26421,3331248,CB_2001_TN
659292,3661792,-4088,382142,Texas,9239863,1691626,5083535,5578071,2001,2236982,118025,2124590,CB_2001_TX
36722627,185674938,-239770,42968303,United States,398285658,73506582,221956429,212610714,2001,106031684,4437294,158345668,CB_2001_US
36867262,187737722,-248495,43336864,United States & Other Areas,402236129,74131124,223222919,214498401,2001,106770407,4476473,158831755,CB_2001_USA
816057,4225000,-4307,1981958,Utah,8930556,1445806,3897114,4705556,2001,2205768,60402,3379284,CB_2001_UT
633166,2236216,-405,624788,Virginia,5025257,1143684,5019305,2789041,2001,1748903,28352,4603955,CB_2001_VA
10,1962,0,205,Virgin Islands Of The U.S.,7051,591,4830,5089,2001,601,0,547,CB_2001_VI
51306,208726,198,14388,Vermont,539664,113658,245846,330938,2001,164671,95,93967,CB_2001_VT
95348,717857,0,102299,Washington,1618392,222930,698106,900535,2001,306824,11454,206694,CB_2001_WA
379779,2682369,190,195458,Wisconsin,5487889,978764,2409321,2805520,2001,1348494,9859,1147753,CB_2001_WI
68385,585587,-18182,95009,West Virginia,1230823,123761,500030,645236,2001,205438,4900,155241,CB_2001_WV
38351,157560,0,36343,Wyoming,522049,116413,249897,364489,2001,148736,6028,70487,CB_2001_WY
0,0,0,0,Palau,0,0,0,0,2001,0,0,0,SI_2001_
1034,9216,0,403,Alaska,22221,2801,11610,13005,2001,3462,373,2470,SI_2001_AK
3328,100887,0,6913,Alabama,161383,19661,89838,60496,2001,261,22728,36516,SI_2001_AL
13172,129723,0,6018,Arkansas,226353,31020,100617,96630,2001,39707,4485,49712,SI_2001_AR
0,0,0,0,American Samoa,0,0,0,0,2001,0,0,0,SI_2001_AS
9079,13723,0,90,Arizona,29559,15589,61971,15836,2001,24243,425,70468,SI_2001_AZ
2744117,14910083,312408,590792,California,25860776,4662675,6788100,10950693,2001,5391470,1702914,1819669,SI_2001_CA
4049,36631,0,464,Colorado,63186,7061,26450,26555,2001,4187,6923,4546,SI_2001_CO
243185,1448847,-13700,122311,Connecticut,2948986,458041,1260191,1500139,2001,713171,1755,595534,SI_2001_CT
298,11090,0,12,District Of Columbia,17226,274,9033,6136,2001,24,548,2933,SI_2001_DC
212317,797979,0,79624,Delaware,1506210,288797,294634,708231,2001,431608,69506,97635,SI_2001_DE
112096,1039535,1138,55655,Florida,1760244,197793,602946,720709,2001,268158,40593,206050,SI_2001_FL
0,0,0,0,Federated States of Micronesia,0,0,0,0,2001,0,0,0,SI_2001_FM
-10144,304587,-1206,13723,Georgia,488272,-17175,297476,183685,2001,-32622,6509,94892,SI_2001_GA
2016,8521,0,2977,Guam,22412,3413,9104,13891,2001,5363,66,3553,SI_2001_GU
30023,232635,0,12840,Hawaii,428171,57497,145756,195536,2001,77807,9713,40867,SI_2001_HI
17547,182010,-92,15749,Iowa,324590,41307,109848,142580,2001,52901,6045,35918,SI_2001_IA
2774,27445,0,1364,Idaho,52626,3836,29113,25181,2001,3896,2714,9192,SI_2001_ID
389138,1574381,160,381243,Illinois,3215211,665887,1389399,1640830,2001,556459,498406,686268,SI_2001_IL
44057,561549,0,32357,Indiana,961230,125981,409403,399681,2001,133176,36862,175255,SI_2001_IN
59415,530701,682,4362,Kansas,770400,103059,129167,239699,2001,154079,7714,47909,SI_2001_KS
8445,113403,55,3853,Kentucky,191178,14621,68992,77775,2001,18431,4580,13501,SI_2001_KY
